SampleID	SSPOOL	specimen_id	Pools
MADH079_ZAM-C520_8073724289_A52_S224	SSPOOL16	ZMC-009-49	A52
MADH098_ZAM-C520_8073724289_A52_S174	SSPOOL19	ZMC-009-49	A52
MADH086_ZAM-C1740_8071093084_A52_S221	SSPOOL17	ZMC-010-17	A52
MADH111_ZAM-C1740_8071093084_A52_S197	SSPOOL22	ZMC-010-17	A52
MADH097_ZAM-C1918_8071093277_A52_S37	SSPOOL19	ZMC-010-21	A52
MADH086_ZAM-C055_8071093760_A52_S255	SSPOOL17	ZMC-011-10	A52
MADH111_ZAM-C055_8071093760_A52_S266	SSPOOL22	ZMC-011-10	A52
MADH086_ZAM-C1744_8071092996_A52_S222	SSPOOL17	ZMC-011-17	A52
MADHF007_ZMC-011-35_8076951623_A52_S624	SSPOOLUCSF2	ZMC-011-35	A52
MADH089_ZAM-C142_8071093849_A52_S176	SSPOOL17	ZMC-011-51	A52
MADH086_ZAM-C1775_8073724138_A52_S272	SSPOOL17	ZMC-012-01	A52
MADH111_ZAM-C1775_8073724138_A52_S216	SSPOOL22	ZMC-012-01	A52
MADH089_ZAM-C291_8071093142_A52_S153	SSPOOL17	ZMC-012-19	A52
MADH073_ZAM-C038_8071093488_A52_S18	SSPOOL14	ZMC-012-36	A52
MADH086_ZAM-C1787_8073724208_A52_S277	SSPOOL17	ZMC-013-01	A52
MADH111_ZAM-C1787_8073724208_A52_S217	SSPOOL22	ZMC-013-01	A52
MADH086_ZAM-C047_8071093556_A52_S259	SSPOOL17	ZMC-013-10	A52
MADH111_ZAM-C047_8071093556_A52_S268	SSPOOL22	ZMC-013-10	A52
MADH086_ZAM-C1705_8071092717_A52_S212	SSPOOL17	ZMC-013-17	A52
MADH111_ZAM-C1705_8071092717_A52_S199	SSPOOL22	ZMC-013-17	A52
MADH088_ZAM-C564_8073724325_A52_S313	SSPOOL17	ZMC-013-18	A52
MADH112_ZAM-C564_8073724325_A52_S297	SSPOOL22	ZMC-013-18	A52
MADH088_ZAM-C961_8071094415_A52_S334	SSPOOL17	ZMC-013-20	A52
MADH112_ZAM-C961_8071094415_A52_S326	SSPOOL22	ZMC-013-20	A52
MADH097_ZAM-C1912_8071093326_A52_S34	SSPOOL19	ZMC-013-21	A52
MADH084_ZAM-C1002_8071094332_A52_S369	SSPOOL16	ZMC-013-23	A52
MADH087_ZAM-C1990_8071094389_A52_S78	SSPOOL17	ZMC-013-31	A52
MADHF005_ZMC-013-35_8076951607_A52_S430	SSPOOLUCSF2	ZMC-013-35	A52
MADH072_ZAM-C030_8071092985_A52_S218	SSPOOL15	ZMC-013-36	A52
MADH126_ZAM-C530_8073723883_A52_S206	SSPOOL27	ZMC-013-49	A52
MADH086_ZAM-C1697_8071093611_A52_S214	SSPOOL17	ZMC-014-17	A52
MADH111_ZAM-C1697_8071093611_A52_S200	SSPOOL22	ZMC-014-17	A52
MADH034_ZAM-R1410_8071087941_A52_S155	SSPOOL5	ZMC-014-37	A52
MADH097_ZAM-C1928_8071093339_A52_S40	SSPOOL19	ZMC-015-21	A52
MADH090_ZAM-C1581_8071093236_A52_S215	SSPOOL18	ZMC-015-46	A52
MADH097_ZAM-C429_8071092685_A52_S87	SSPOOL19	ZMC-016-02	A52
MADH083_ZAM-C2221_8071094576_A52_S183	SSPOOL16	ZMC-016-06	A52
MADH085_ZAM-C625_8071094359_A52_S69	SSPOOL16	ZMC-016-08	A52
MADH073_ZAM-C028_8071093101_A52_S11	SSPOOL14	ZMC-016-36	A52
MADH088_ZAM-C968_8071093984_A52_S338	SSPOOL17	ZMC-017-20	A52
MADH112_ZAM-C968_8071093984_A52_S327	SSPOOL22	ZMC-017-20	A52
MADH079_ZAM-C189_8071093027_A52_S285	SSPOOL16	ZMC-017-25	A52
MADH126_ZAM-C2381_8073724438_A52_S194	SSPOOL27	ZMC-017-35	A52
MADH068_ZAM-C936_8071120890_A52_S303	SSPOOL12	ZMC-017-43	A52
MADH085_ZAM-C1385_8071097995_A52_S19	SSPOOL16	ZMC-017-54	A52
MADH099_ZAM-C1385_8071097995_A52_S15	SSPOOL20	ZMC-017-54	A52
MADH084_ZAM-C1103_8071093284_A52_S313	SSPOOL16	ZMC-018-44	A52
MADH086_ZAM-C054_8071093671_A52_S250	SSPOOL17	ZMC-019-10	A52
MADH111_ZAM-C054_8071093671_A52_S270	SSPOOL22	ZMC-019-10	A52
MADHF006_ZMC-019-35_8076951767_A52_S515	SSPOOLUCSF2	ZMC-019-35	A52
MADH097_ZAM-C027_8071093480_A52_S9	SSPOOL19	ZMC-019-36	A52
MADH014_ZAM-R1509_8071091330_A52_S102_L001	SSPOOL3	ZMC-019-37	A52
MADH014_ZAM-R1509_8071091330_A52_S5_L001	SSPOOL4	ZMC-019-37	A52
MADH097_ZAM-C381_8071093453_A52_S91	SSPOOL19	ZMC-021-02	A52
MADH083_ZAM-C2511_8071094358_A52_S156	SSPOOL16	ZMC-021-11	A52
MADH079_ZAM-C193_8071092723_A52_S256	SSPOOL16	ZMC-021-25	A52
MADH097_ZAM-C015_8071092980_A52_S6	SSPOOL19	ZMC-021-36	A52
MADH111_ZAM-C1745_8073724681_A52_S219	SSPOOL22	ZMC-022-01	A52
MADH073_ZAM-C026_8071093279_A52_S15	SSPOOL14	ZMC-022-36	A52
MADH087_ZAM-C1147_8071094036_A52_S34	SSPOOL17	ZMC-023-13	A52
MADH126_ZAM-C1305_8073724191_A52_S196	SSPOOL27	ZMC-024-04	A52
MADH079_ZAM-C196_8071092825_A52_S268	SSPOOL16	ZMC-024-25	A52
MADH034_ZAM-R1417_8071087953_A52_S379	SSPOOL25	ZMC-024-37	A52
MADH034_ZAM-R1417_8071087953_A52_S160	SSPOOL5	ZMC-024-37	A52
MADH090_ZAM-C666_8071092892_A52_S248	SSPOOL18	ZMC-024-42	A52
MADH086_ZAM-C060_8071094088_A52_S256	SSPOOL17	ZMC-025-10	A52
MADH111_ZAM-C060_8071094088_A52_S272	SSPOOL22	ZMC-025-10	A52
MADH034_ZAM-R1428_8071088193_A52_S176	SSPOOL5	ZMC-025-37	A52
MADH086_ZAM-C1700_8071093434_A52_S215	SSPOOL17	ZMC-026-17	A52
MADH111_ZAM-C1700_8071093434_A52_S204	SSPOOL22	ZMC-026-17	A52
MADH088_ZAM-C549_8073724236_A52_S304	SSPOOL17	ZMC-027-18	A52
MADH112_ZAM-C549_8073724236_A52_S299	SSPOOL22	ZMC-027-18	A52
MADH091_ZAM-C221_8071093246_A52_S28	SSPOOL18	ZMC-028-03	A52
MADH097_ZAM-C011_8071092956_A52_S3	SSPOOL19	ZMC-028-36	A52
MADH034_ZAM-R1455_8071088651_A52_S132	SSPOOL5	ZMC-028-37	A52
MADH088_ZAM-C1776_8073724692_A52_S318	SSPOOL17	ZMC-029-01	A52
MADH112_ZAM-C1776_8073724692_A52_S289	SSPOOL22	ZMC-029-01	A52
MADH091_ZAM-C266_8071093344_A52_S25	SSPOOL18	ZMC-029-03	A52
MADH087_ZAM-C1129_8071093951_A52_S40	SSPOOL17	ZMC-029-13	A52
MADH079_ZAM-C199_8071093406_A52_S275	SSPOOL16	ZMC-029-25	A52
MADH089_ZAM-C162_8071093183_A52_S187	SSPOOL17	ZMC-029-51	A52
MADH090_ZAM-C1291_8071093640_A52_S269	SSPOOL18	ZMC-030-04	A52
MADH088_ZAM-C1799_8073724395_A52_S362	SSPOOL17	ZMC-030-05	A52
MADH112_ZAM-C1799_8073724395_A52_S358	SSPOOL22	ZMC-030-05	A52
MADH091_ZAM-C832_8071093097_A52_S40	SSPOOL18	ZMC-030-27	A52
MADH097_ZAM-C019_8071093298_A52_S7	SSPOOL19	ZMC-031-36	A52
MADH034_ZAM-R1431_8071122178_A52_S153	SSPOOL5	ZMC-031-37	A52
MADH126_ZAM-C1267_8073724643_A52_S201	SSPOOL27	ZMC-031-45	A52
MADH085_ZAM-C629_8071094197_A52_S74	SSPOOL16	ZMC-032-08	A52
MADH089_ZAM-C284_8071093445_A52_S144	SSPOOL17	ZMC-032-19	A52
MADH084_ZAM-C1054_8071094278_A52_S371	SSPOOL16	ZMC-032-23	A52
MADH073_ZAM-C007_8071093624_A52_S16	SSPOOL14	ZMC-032-36	A52
MADH097_ZAM-C447_8071120961_A52_S50	SSPOOL19	ZMC-032-38	A52
MADH085_ZAM-C638_8071094208_A52_S76	SSPOOL16	ZMC-033-08	A52
MADH099_ZAM-C638_8071094208_A52_S10	SSPOOL20	ZMC-033-08	A52
MADH097_ZAM-C008_8071093078_A52_S2	SSPOOL19	ZMC-033-36	A52
MADH086_ZAM-C1731_8071093162_A52_S207	SSPOOL17	ZMC-034-17	A52
MADH079_ZAM-C201_8071093286_A52_S281	SSPOOL16	ZMC-034-25	A52
MADH034_ZAM-R1411_8071087925_A52_S180	SSPOOL5	ZMC-034-37	A52
MADH088_ZAM-C1813_8073723806_A52_S366	SSPOOL17	ZMC-035-05	A52
MADH112_ZAM-C1813_8073723806_A52_S359	SSPOOL22	ZMC-035-05	A52
MADH086_ZAM-C1712_8071093087_A52_S208	SSPOOL17	ZMC-035-17	A52
MADH111_ZAM-C1712_8071093087_A52_S207	SSPOOL22	ZMC-035-17	A52
MADH088_ZAM-C600_8073723873_A52_S314	SSPOOL17	ZMC-035-18	A52
MADH112_ZAM-C600_8073723873_A52_S300	SSPOOL22	ZMC-035-18	A52
MADH097_ZAM-C001_8071093177_A52_S1	SSPOOL19	ZMC-035-36	A52
MADH034_ZAM-R1378_8071088368_A52_S163	SSPOOL5	ZMC-035-37	A52
MADH090_ZAM-C1604_8071093110_A52_S214	SSPOOL18	ZMC-035-46	A52
MADH089_ZAM-C151_8071093527_A52_S191	SSPOOL17	ZMC-035-51	A52
MADH086_ZAM-C1750_8073724413_A52_S265	SSPOOL17	ZMC-036-01	A52
MADH111_ZAM-C1750_8073724413_A52_S221	SSPOOL22	ZMC-036-01	A52
MADH098_ZAM-C412_8071093366_A52_S97	SSPOOL19	ZMC-036-02	A52
MADH091_ZAM-C253_8071093195_A52_S30	SSPOOL18	ZMC-036-03	A52
MADH090_ZAM-C1316_8071093797_A52_S271	SSPOOL18	ZMC-036-04	A52
MADH099_ZAM-C806_8071093074_A52_S29	SSPOOL20	ZMC-036-30	A52
MADH090_ZAM-C1630_8071093559_A52_S201	SSPOOL18	ZMC-036-46	A52
MADHF002_ZMC-036-50_8076951549_A52_S118	SSPOOLUCSF2	ZMC-036-50	A52
MADH076_ZAM-C344_8071093726_A52_S122	SSPOOL14	ZMC-037-39	A52
MADH036_ZAM-R2289_8071096533_A52_S85	SSPOOL6	ZMC-037-39	A52
MADH079_ZAM-C518_8073724655_A52_S240	SSPOOL16	ZMC-037-49	A52
MADHF004_ZMC-037-50_8076951604_A52_S375	SSPOOLUCSF2	ZMC-037-50	A52
MADH098_ZAM-C390_8071093461_A52_S101	SSPOOL19	ZMC-038-02	A52
MADH085_ZAM-C608_8071094027_A52_S79	SSPOOL16	ZMC-038-08	A52
MADH084_ZAM-C1029_8071094520_A52_S373	SSPOOL16	ZMC-038-23	A52
MADH086_ZAM-C041_8071092948_A52_S260	SSPOOL17	ZMC-039-10	A52
MADH111_ZAM-C041_8071092948_A52_S274	SSPOOL22	ZMC-039-10	A52
MADH085_ZAM-C430_8071092749_A52_S59	SSPOOL16	ZMC-040-02	A52
MADH085_ZAM-C648_8073724077_A52_S92	SSPOOL16	ZMC-040-08	A52
MADH099_ZAM-C648_8073724077_A52_S11	SSPOOL20	ZMC-040-08	A52
MADH088_ZAM-C556_8071093833_A52_S294	SSPOOL17	ZMC-040-18	A52
MADH112_ZAM-C556_8071093833_A52_S301	SSPOOL22	ZMC-040-18	A52
MADH087_ZAM-C1956_8071094109_A52_S64	SSPOOL17	ZMC-040-31	A52
MADH086_ZAM-C037_8071093157_A52_S204	SSPOOL17	ZMC-040-36	A52
MADH111_ZAM-C037_8071093157_A52_S287	SSPOOL22	ZMC-040-36	A52
MADH086_ZAM-C044_8071092925_A52_S261	SSPOOL17	ZMC-041-10	A52
MADH111_ZAM-C044_8071092925_A52_S275	SSPOOL22	ZMC-041-10	A52
MADH088_ZAM-C573_8073724603_A52_S296	SSPOOL17	ZMC-041-18	A52
MADH112_ZAM-C573_8073724603_A52_S302	SSPOOL22	ZMC-041-18	A52
MADH073_ZAM-C016_8071093019_A52_S13	SSPOOL14	ZMC-042-36	A52
MADH090_ZAM-C1578_8071093543_A52_S202	SSPOOL18	ZMC-042-46	A52
MADH083_ZAM-C2191_8071093814_A52_S174	SSPOOL16	ZMC-043-06	A52
MADH086_ZAM-C040_8071092748_A52_S251	SSPOOL17	ZMC-043-10	A52
MADH111_ZAM-C040_8071092748_A52_S276	SSPOOL22	ZMC-043-10	A52
MADH088_ZAM-C548_8071094449_A52_S295	SSPOOL17	ZMC-043-18	A52
MADH112_ZAM-C548_8071094449_A52_S303	SSPOOL22	ZMC-043-18	A52
MADH086_ZAM-C2430_8071093194_A52_S240	SSPOOL17	ZMC-043-28	A52
MADH111_ZAM-C2430_8071093194_A52_S251	SSPOOL22	ZMC-043-28	A52
MADH090_ZAM-C1611_8071093358_A52_S219	SSPOOL18	ZMC-043-46	A52
MADH086_ZAM-C1769_8073724474_A52_S278	SSPOOL17	ZMC-044-01	A52
MADH111_ZAM-C1769_8073724474_A52_S223	SSPOOL22	ZMC-044-01	A52
MADH088_ZAM-C555_8073724205_A52_S297	SSPOOL17	ZMC-044-18	A52
MADH112_ZAM-C555_8073724205_A52_S304	SSPOOL22	ZMC-044-18	A52
MADH080_ZAM-C1687_8071120065_A52_S82	SSPOOL15	ZMC-044-40	A52
MADH097_ZAM-C743_8071092929_A52_S67	SSPOOL19	ZMC-044-47	A52
MADH088_ZAM-C558_8073724481_A52_S300	SSPOOL17	ZMC-045-18	A52
MADH112_ZAM-C558_8073724481_A52_S305	SSPOOL22	ZMC-045-18	A52
MADH112_ZAM-C578_8073724312_A52_S306	SSPOOL22	ZMC-047-18	A52
MADH080_ZAM-C1683_8071097945_A52_S74	SSPOOL15	ZMC-047-40	A52
MADH086_ZAM-C1743_8071093483_A52_S226	SSPOOL17	ZMC-048-17	A52
MADH111_ZAM-C1743_8071093483_A52_S212	SSPOOL22	ZMC-048-17	A52
MADH080_ZAM-C1675_8071097614_A52_S83	SSPOOL15	ZMC-048-40	A52
MADH087_ZAM-C1185_8071093155_A52_S18	SSPOOL17	ZMC-049-15	A52
MADH086_ZAM-C1728_8071092751_A52_S220	SSPOOL17	ZMC-049-17	A52
MADH111_ZAM-C1728_8071092751_A52_S213	SSPOOL22	ZMC-049-17	A52
MADH089_ZAM-C280_8071093441_A52_S151	SSPOOL17	ZMC-049-19	A52
MADH086_ZAM-C2460_8071092916_A52_S245	SSPOOL17	ZMC-049-28	A52
MADH111_ZAM-C2460_8071092916_A52_S253	SSPOOL22	ZMC-049-28	A52
MADH083_ZAM-C810_8071093231_A52_S117	SSPOOL16	ZMC-049-30	A52
MADH099_ZAM-C810_8071093231_A52_S31	SSPOOL20	ZMC-049-30	A52
MADH072_ZAM-C2376_8071092766_A52_S210	SSPOOL15	ZMC-049-35	A52
MADHF002_ZMC-049-35_8076951869_A52_S98	SSPOOLUCSF2	ZMC-049-35	A52
MADH068_ZAM-C919_8071121187_A52_S289	SSPOOL12	ZMC-049-43	A52
MADH086_ZAM-C896_8071092893_A52_S244	SSPOOL17	ZMC-050-07	A52
MADH111_ZAM-C896_8071092893_A52_S245	SSPOOL22	ZMC-050-07	A52
MADH112_ZAM-C1831_8073723990_A52_S361	SSPOOL22	ZMC-051-05	A52
MADH088_ZAM-C550_8073724387_A52_S315	SSPOOL17	ZMC-051-18	A52
MADH112_ZAM-C550_8073724387_A52_S308	SSPOOL22	ZMC-051-18	A52
MADH099_ZAM-C797_8071092878_A52_S24	SSPOOL20	ZMC-051-30	A52
MADH083_ZAM-C2490_8073724398_A52_S132	SSPOOL16	ZMC-052-11	A52
MADH112_ZAM-C589_8073724473_A52_S310	SSPOOL22	ZMC-052-18	A52
MADH083_ZAM-C2234_8071093979_A52_S184	SSPOOL16	ZMC-053-06	A52
MADH097_ZAM-C408_8071093486_A52_S84	SSPOOL19	ZMC-054-02	A52
MADH088_ZAM-C1818_8073724021_A52_S380	SSPOOL17	ZMC-054-05	A52
MADH112_ZAM-C1818_8073724021_A52_S362	SSPOOL22	ZMC-054-05	A52
MADH085_ZAM-C622_8071094148_A52_S81	SSPOOL16	ZMC-054-08	A52
MADH083_ZAM-C2476_8073723923_A52_S135	SSPOOL16	ZMC-054-11	A52
MADH089_ZAM-C313_8071094207_A52_S157	SSPOOL17	ZMC-054-19	A52
MADH086_ZAM-C2421_8071092697_A52_S248	SSPOOL17	ZMC-054-28	A52
MADH111_ZAM-C2421_8071092697_A52_S254	SSPOOL22	ZMC-054-28	A52
MADH071_ZAM-C434_8071120802_A52_S363	SSPOOL12	ZMC-054-38	A52
MADH068_ZAM-C930_8071121562_A52_S300	SSPOOL12	ZMC-054-43	A52
MADH084_ZAM-C1064_8071092693_A52_S332	SSPOOL16	ZMC-055-44	A52
MADH098_ZAM-C1064_8071092693_A52_S165	SSPOOL19	ZMC-055-44	A52
MADH079_ZAM-C1244_8071093214_A52_S209	SSPOOL16	ZMC-055-45	A52
MADH088_ZAM-C957_8071094501_A52_S330	SSPOOL17	ZMC-056-20	A52
MADH112_ZAM-C957_8071094501_A52_S331	SSPOOL22	ZMC-056-20	A52
MADH072_ZAM-C2411_8071092715_A52_S239	SSPOOL15	ZMC-056-35	A52
MADHF007_ZMC-056-35_8068288768_A52_S578	SSPOOLUCSF2	ZMC-056-35	A52
MADH079_ZAM-C1275_8071093220_A52_S214	SSPOOL16	ZMC-056-45	A52
MADH090_ZAM-C1324_8071093843_A52_S281	SSPOOL18	ZMC-057-04	A52
MADH086_ZAM-C1711_8071093260_A52_S209	SSPOOL17	ZMC-057-17	A52
MADH111_ZAM-C1711_8071093260_A52_S214	SSPOOL22	ZMC-057-17	A52
MADH088_ZAM-C595_8073723920_A52_S306	SSPOOL17	ZMC-057-18	A52
MADH112_ZAM-C595_8073723920_A52_S312	SSPOOL22	ZMC-057-18	A52
MADH072_ZAM-C1690_8071092826_A52_S223	SSPOOL15	ZMC-057-40	A52
MADH090_ZAM-C1303_8071094529_A52_S261	SSPOOL18	ZMC-058-04	A52
MADH084_ZAM-C1078_8071093014_A52_S331	SSPOOL16	ZMC-058-44	A52
MADH098_ZAM-C1078_8071093014_A52_S164	SSPOOL19	ZMC-058-44	A52
MADH079_ZAM-C188_8071093005_A52_S272	SSPOOL16	ZMC-059-25	A52
MADH088_ZAM-C995_8071094526_A52_S335	SSPOOL17	ZMC-060-20	A52
MADH112_ZAM-C995_8071094526_A52_S333	SSPOOL22	ZMC-060-20	A52
MADH086_ZAM-C2404_8071093629_A52_S195	SSPOOL17	ZMC-060-35	A52
MADH111_ZAM-C2404_8071093629_A52_S279	SSPOOL22	ZMC-060-35	A52
MADH034_ZAM-R1456_8071087939_A52_S164	SSPOOL5	ZMC-060-37	A52
MADH097_ZAM-C773_8071092939_A52_S82	SSPOOL19	ZMC-060-47	A52
MADH089_ZAM-C139_8071094047_A52_S178	SSPOOL17	ZMC-060-51	A52
MADH091_ZAM-C860_8071093565_A52_S53	SSPOOL18	ZMC-063-27	A52
MADH086_ZAM-C2466_8071093079_A52_S231	SSPOOL17	ZMC-063-28	A52
MADH111_ZAM-C2466_8071093079_A52_S255	SSPOOL22	ZMC-063-28	A52
MADH034_ZAM-R1381_8071088138_A52_S150	SSPOOL5	ZMC-063-37	A52
MADH090_ZAM-C706_8071093491_A52_S249	SSPOOL18	ZMC-063-42	A52
MADH092_ZAM-C135_8071093853_A52_S100	SSPOOL18	ZMC-063-51	A52
MADH083_ZAM-C2493_8071093775_A52_S142	SSPOOL16	ZMC-064-11	A52
MADH088_ZAM-C602_8073724399_A52_S310	SSPOOL17	ZMC-064-18	A52
MADH112_ZAM-C602_8073724399_A52_S313	SSPOOL22	ZMC-064-18	A52
MADH076_ZAM-R2244_8071096696_A52_S126	SSPOOL14	ZMC-064-39	A52
MADH086_ZAM-C1753_8073724247_A52_S268	SSPOOL17	ZMC-065-01	A52
MADH111_ZAM-C1753_8073724247_A52_S225	SSPOOL22	ZMC-065-01	A52
MADH087_ZAM-C1198_8071093049_A52_S17	SSPOOL17	ZMC-065-15	A52
MADH089_ZAM-C271_8071093020_A52_S145	SSPOOL17	ZMC-065-19	A52
MADH087_ZAM-C2014_8071094156_A52_S93	SSPOOL17	ZMC-065-31	A52
MADH097_ZAM-C069_8071093583_A52_S13	SSPOOL19	ZMC-065-32	A52
MADH071_ZAM-C469_8071121354_A52_S354	SSPOOL12	ZMC-065-38	A52
MADH076_ZAM-C341_8071094191_A52_S111	SSPOOL14	ZMC-065-39	A52
MADH102_ZAM-R2285_8071096821_A52_S112	SSPOOL20	ZMC-065-39	A52
MADH036_ZAM-R2285_8071096821_A52_S86	SSPOOL6	ZMC-065-39	A52
MADH091_ZAM-C225_8071092704_A52_S14	SSPOOL18	ZMC-066-03	A52
MADH090_ZAM-C1326_8071094087_A52_S285	SSPOOL18	ZMC-066-04	A52
MADH102_ZAM-R2211_8071096930_A52_S103	SSPOOL20	ZMC-066-39	A52
MADH036_ZAM-R2211_8071096930_A52_S3	SSPOOL6	ZMC-066-39	A52
MADH112_ZAM-C1804_8073724230_A52_S363	SSPOOL22	ZMC-067-05	A52
MADH088_ZAM-C574_8073724324_A52_S316	SSPOOL17	ZMC-067-18	A52
MADH112_ZAM-C574_8073724324_A52_S314	SSPOOL22	ZMC-067-18	A52
MADH067_ZAM-C909_8071121463_A52_S311	SSPOOL12	ZMC-067-43	A52
MADH067_ZAM-C909_8071121463_A52_S115	SSPOOL26	ZMC-067-43	A52
MADHF003_ZMC-067-50_8076964161_A52_S270	SSPOOLUCSF2	ZMC-067-50	A52
MADH097_ZAM-C432_8071093098_A52_S88	SSPOOL19	ZMC-068-02	A52
MADH086_ZAM-C048_8071094146_A52_S254	SSPOOL17	ZMC-068-10	A52
MADH111_ZAM-C048_8071094146_A52_S277	SSPOOL22	ZMC-068-10	A52
MADH088_ZAM-C981_8071094409_A52_S339	SSPOOL17	ZMC-068-20	A52
MADH112_ZAM-C981_8071094409_A52_S334	SSPOOL22	ZMC-068-20	A52
MADH111_ZAM-C1774_8073724133_A52_S226	SSPOOL22	ZMC-069-01	A52
MADH085_ZAM-C626_8071094225_A52_S66	SSPOOL16	ZMC-069-08	A52
MADH084_ZAM-C1013_8071094113_A52_S375	SSPOOL16	ZMC-069-23	A52
MADH071_ZAM-C433_8071121580_A52_S367	SSPOOL12	ZMC-069-38	A52
MADH079_ZAM-C1279_8071093349_A52_S216	SSPOOL16	ZMC-069-45	A52
MADH092_ZAM-C1205_8071093065_A52_S97	SSPOOL18	ZMC-070-15	A52
MADH088_ZAM-C984_8071093941_A52_S342	SSPOOL17	ZMC-070-20	A52
MADH112_ZAM-C984_8071093941_A52_S335	SSPOOL22	ZMC-070-20	A52
MADH084_ZAM-C1010_8071094011_A52_S376	SSPOOL16	ZMC-070-23	A52
MADHF004_ZMC-070-50_8076952156_A52_S331	SSPOOLUCSF2	ZMC-070-50	A52
MADH111_ZAM-C1789_8073724217_A52_S227	SSPOOL22	ZMC-071-01	A52
MADH112_ZAM-C1826_8073724008_A52_S364	SSPOOL22	ZMC-071-05	A52
MADH088_ZAM-C566_8073724168_A52_S322	SSPOOL17	ZMC-071-18	A52
MADH112_ZAM-C566_8073724168_A52_S316	SSPOOL22	ZMC-071-18	A52
MADHF005_ZMC-071-35_8076952355_A52_S411	SSPOOLUCSF2	ZMC-071-35	A52
MADHF007_ZMC-072-35_8076952128_A52_S653	SSPOOLUCSF2	ZMC-072-35	A52
MADH086_ZAM-C2420_8071093563_A52_S241	SSPOOL17	ZMC-073-28	A52
MADH111_ZAM-C2420_8071093563_A52_S259	SSPOOL22	ZMC-073-28	A52
MADH087_ZAM-C1978_8071094350_A52_S71	SSPOOL17	ZMC-073-31	A52
MADH097_ZAM-C077_8071093081_A52_S15	SSPOOL19	ZMC-073-32	A52
MADH076_ZAM-C326_8071093661_A52_S124	SSPOOL14	ZMC-073-39	A52
MADH036_ZAM-R2199_8071096898_A52_S75	SSPOOL6	ZMC-073-39	A52
MADH090_ZAM-C1623_8071092997_A52_S218	SSPOOL18	ZMC-073-46	A52
MADH091_ZAM-C878_8071093457_A52_S62	SSPOOL18	ZMC-074-27	A52
MADH086_ZAM-C2422_8071093490_A52_S243	SSPOOL17	ZMC-074-28	A52
MADH111_ZAM-C2422_8071093490_A52_S260	SSPOOL22	ZMC-074-28	A52
MADH072_ZAM-C1648_8071098288_A52_S236	SSPOOL15	ZMC-074-40	A52
MADH083_ZAM-C2238_8071094427_A52_S168	SSPOOL16	ZMC-075-06	A52
MADH091_ZAM-C836_8071093512_A52_S34	SSPOOL18	ZMC-075-27	A52
MADH079_ZAM-C213_8071093242_A52_S282	SSPOOL16	ZMC-076-25	A52
MADH059_ZAM-R1488_8071120117_A52_S272	SSPOOL12	ZMC-077-37	A52
MADH036_ZAM-R2242_8071097232_A52_S16	SSPOOL6	ZMC-077-39	A52
MADH090_ZAM-C1312_8071094438_A52_S266	SSPOOL18	ZMC-078-04	A52
MADH097_ZAM-C1943_8071093500_A52_S44	SSPOOL19	ZMC-078-21	A52
MADH090_ZAM-C1600_8071092726_A52_S208	SSPOOL18	ZMC-078-46	A52
MADH086_ZAM-C1763_8073724314_A52_S274	SSPOOL17	ZMC-079-01	A52
MADH111_ZAM-C1763_8073724314_A52_S228	SSPOOL22	ZMC-079-01	A52
MADH088_ZAM-C963_8071094370_A52_S344	SSPOOL17	ZMC-079-20	A52
MADH112_ZAM-C963_8071094370_A52_S336	SSPOOL22	ZMC-079-20	A52
MADH086_ZAM-C2434_8071093100_A52_S246	SSPOOL17	ZMC-079-28	A52
MADH111_ZAM-C2434_8071093100_A52_S261	SSPOOL22	ZMC-079-28	A52
MADH034_ZAM-R1391_8071122301_A52_S169	SSPOOL5	ZMC-079-37	A52
MADH072_ZAM-C1654_8071097846_A52_S200	SSPOOL15	ZMC-079-40	A52
MADH083_ZAM-C2518_8071094077_A52_S151	SSPOOL16	ZMC-080-11	A52
MADH034_ZAM-R1423_8071088030_A52_S179	SSPOOL5	ZMC-080-37	A52
MADH090_ZAM-C1289_8071094181_A52_S268	SSPOOL18	ZMC-081-04	A52
MADH083_ZAM-C2517_8071093906_A52_S154	SSPOOL16	ZMC-081-11	A52
MADH092_ZAM-C1221_8071093033_A52_S99	SSPOOL18	ZMC-081-15	A52
MADH073_ZAM-C1905_8071092823_A52_S46	SSPOOL14	ZMC-081-21	A52
MADH079_ZAM-C1239_8071092807_A52_S217	SSPOOL16	ZMC-081-45	A52
MADH085_ZAM-C1347_8071098418_A52_S8	SSPOOL16	ZMC-081-54	A52
MADH083_ZAM-C2224_8071094131_A52_S171	SSPOOL16	ZMC-082-06	A52
MADH088_ZAM-C581_8073724491_A52_S302	SSPOOL17	ZMC-082-18	A52
MADH112_ZAM-C581_8073724491_A52_S317	SSPOOL22	ZMC-082-18	A52
MADH067_ZAM-C906_8071121144_A52_S307	SSPOOL12	ZMC-082-43	A52
MADH092_ZAM-C165_8071092727_A52_S109	SSPOOL18	ZMC-082-51	A52
MADH086_ZAM-C1747_8073724526_A52_S279	SSPOOL17	ZMC-083-01	A52
MADH111_ZAM-C1747_8073724526_A52_S229	SSPOOL22	ZMC-083-01	A52
MADH112_ZAM-C1822_8073723786_A52_S365	SSPOOL22	ZMC-083-05	A52
MADH085_ZAM-C636_8071094066_A52_S70	SSPOOL16	ZMC-083-08	A52
MADH087_ZAM-C1148_8071093710_A52_S36	SSPOOL17	ZMC-083-13	A52
